year,triad_id,node1,node2,node3,balanced,actor_load_mean,tie_btw_mean,tie_emb_mean,triad_log_cinc_mean,prev_year,prev_balanced,is_onset,spell_id_local,spell_id,t1,event,onset_year,is_terminal_row,row_event,duration,dur_bin,trade_dependence_12,dep_exposed_12,dep_asymmetry_12,log_dep_ratio_12,cap_asymmetry_12,exposed_is_weaker_12,log_trade_volume_12,trade_dependence_13,dep_exposed_13,dep_asymmetry_13,log_dep_ratio_13,cap_asymmetry_13,exposed_is_weaker_13,log_trade_volume_13,trade_dependence_23,dep_exposed_23,dep_asymmetry_23,log_dep_ratio_23,cap_asymmetry_23,exposed_is_weaker_23,log_trade_volume_23,trade_dependence_mean,dep_asym_mean,dep_asym_max,cap_asym_mean,cap_asym_max,trade_volume_mean,trade_volume_max,n_valid_ties,any_exposed_weaker,z_actor_load,z_tie_btw,z_tie_emb,z_cinc,era,event_dissolve,event_flip
1989,2-220-620,2,220,620,FALSE,0.11231615241179434,408.98347763347766,6,-4.063937051016997,1988,FALSE,FALSE,4,2-220-620_S4,1989,dissolved,1988,TRUE,dissolved,2,yr2,0.0499066279855117,0.07583601717704547,0.04299315952710348,0.8368390422887388,2.0482025618388624,TRUE,10.245434525402583,3.3176640841452864e-4,0.00269303460919763,0.0026521628917023,4.1879856242010645,4.416814191393058,TRUE,3.556383268335005,0.00997815334071372,0.05330186537198599,0.05143394680298364,3.3511465819123254,2.3686116295541964,TRUE,6.541685931205603,0.02007218257821332,0.03235975640726314,0.05143394680298364,2.944542794262039,4.416814191393058,6.781167908314397,10.245434525402583,3,TRUE,-0.8428550451860335,9.322662111986986,-1.54032207506304,1.5168305971923368,1945-1989,1,0
2003,2-220-640,2,220,640,FALSE,0.10148913609997316,311.6466119540261,17.666666666666668,-3.3460392883830803,2002,TRUE,TRUE,1,2-220-640_S1,2003,flipped,2003,TRUE,flipped,1,yr1,0.04020595267228365,0.06440573177435542,0.03930674468498638,0.9423751415389484,2.039770315739064,TRUE,10.83817659277872,0.0155453152731063,0.0648506119719739,0.06112425042206737,2.856654045648462,2.3480577807725487,TRUE,8.930781404260465,0.02337433957350824,0.0608723028034278,0.05189679628674469,1.9142789041095136,0.30828746503348414,TRUE,8.867473330102637,0.026375202506299395,0.05077593046459948,0.06112425042206737,1.5653718538483656,2.3480577807725487,9.545477109047274,10.83817659277872,3,TRUE,-0.9941516541027446,6.966341345305408,-0.21429839136105117,1.9967365436395388,post-1989,0,1
1962,2-220-710,2,220,710,FALSE,0.10743078573964904,150.40625499379104,18,-2.4516459768896635,1953,TRUE,TRUE,1,2-220-710_S1,1964,dissolved,1962,FALSE,continues,1,yr1,0.05167024851862023,0.08427119012667864,0.05258996457423726,0.9783158008991988,1.9656675567756248,TRUE,7.122866658599083,0,0,0,NA,0.7060614335679467,FALSE,NA,0.0096224220415755,0.02263157932330827,0.01854034889597178,1.710500483340843,1.259606123207678,FALSE,4.097672368926071,0.02043089018673191,0.02371010449006968,0.05258996457423726,1.3104450378504164,1.9656675567756248,5.610269513762577,7.122866658599083,3,TRUE,-0.9111231062587127,3.0630514778902604,-0.17641200039813734,2.5946276236639423,1945-1989,0,0
1963,2-220-710,2,220,710,FALSE,0.11054556885358309,143.2893167261589,17,-2.4456856323078844,1962,FALSE,FALSE,1,2-220-710_S1,1964,dissolved,1962,FALSE,continues,2,yr2,0.05195623799070931,0.08222299718607952,0.04939214987412765,0.9180664937976306,1.9623330729341857,TRUE,7.220739534296136,0,0,0,NA,0.66358872564852,FALSE,NA,0.01140797832170647,0.02722602739726027,0.0224459701568264,1.7397208839622649,1.2987443472856657,FALSE,4.375757021660286,0.021121405437471926,0.023946040010318016,0.04939214987412765,1.3082220486227905,1.9623330729341857,5.798248277978211,7.220739534296136,3,TRUE,-0.8675971606909825,2.8907653731533514,-0.29007117328687926,2.5986120417197607,1945-1989,0,0
1964,2-220-710,2,220,710,FALSE,0.11182339323827539,177.0621815221816,16.666666666666668,-2.449293409803371,1963,FALSE,FALSE,1,2-220-710_S1,1964,dissolved,1962,TRUE,dissolved,3,yr3,0.05643067163588067,0.08859131447323153,0.05264624784665176,0.9020419760252496,1.9516036760010669,TRUE,7.422851769598774,7.866890900133418e-5,2.8818443804034e-4,2.6670931160553896e-4,2.5967053296357188,0.6123710563220259,TRUE,0,0.00992967680599747,0.02317002939481268,0.01891459752670989,1.694663353610469,1.339232619679041,FALSE,4.387014201060542,0.022146339116959825,0.0239425182283224,0.05264624784665176,1.3010691173340445,1.9516036760010669,3.936621990219772,7.422851769598774,3,TRUE,-0.8497408565507599,3.708335387491683,-0.32795756424979305,2.5962002862252316,1945-1989,1,0
1964,2-220-811,2,220,811,FALSE,0.12519594194081132,157.24047619047624,16,-3.9922775873769676,1963,TRUE,TRUE,1,2-220-811_S1,1964,dissolved,1964,TRUE,dissolved,1,yr1,0.05643067163588067,0.08859131447323153,0.05264624784665176,0.9020419760252496,1.9516036760010669,TRUE,7.422851769598774,0.00336413519396128,0.05855562784645413,0.05836235170854087,5.713612552032074,5.241323589042816,TRUE,2.1972245773362196,0.01367296681239363,0.15159400780741705,0.15036077950138588,4.811570576006824,3.2897199130417487,TRUE,3.148453317653199,0.024489257880745192,0.08712312635219284,0.15036077950138588,3.4942157260285436,5.241323589042816,4.256176554862731,7.422851769598774,3,TRUE,-0.6628730055197927,3.2284935970445487,-0.40373034617562115,1.5647340794289903,1945-1989,1,0
1962,2-220-816,2,220,816,FALSE,0.12061586477286479,138.85355502491458,16,-3.546821341859312,NA,NA,TRUE,1,2-220-816_S1,1962,flipped,1962,TRUE,flipped,1,yr1,0.05167024851862023,0.08427119012667864,0.05258996457423726,0.9783158008991988,1.9656675567756248,TRUE,7.122866658599083,0.02826798340407112,0.3091997872457495,0.30661544237005994,4.7845155857946065,3.991587528476891,TRUE,4.616614449872349,0.02636735535388526,0.17683668054460194,0.17290515781856486,3.806199784895408,2.025919971701267,TRUE,4.0578534190675155,0.03543519575885887,0.17737018825428735,0.30661544237005994,2.6610583523179274,3.991587528476891,5.265778175846316,7.122866658599083,3,TRUE,-0.7268749543605446,2.783384913142307,-0.40373034617562115,1.8625161763136977,1945-1989,0,1
1964,2-220-816,2,220,816,FALSE,0.11803296733503292,163.18493284493292,16.666666666666668,-3.5698046950922944,1963,TRUE,TRUE,2,2-220-816_S2,1964,dissolved,1964,TRUE,dissolved,1,yr1,0.05643067163588067,0.08859131447323153,0.05264624784665176,0.9020419760252496,1.9516036760010669,TRUE,7.422851769598774,NA,NA,NA,NA,3.973904912188796,NA,4.862034739346545,0.02017031054054659,0.24479804161566707,0.24313609438513809,4.9924436053252,2.0223012361877286,TRUE,3.4468078929142076,0.03830049108821363,0.14789117111589492,0.24313609438513809,2.649269941459197,3.973904912188796,5.243898133953175,7.422851769598774,2,TRUE,-0.762968335239352,3.3723963882815564,-0.32795756424979305,1.847152083458279,1945-1989,1,0
1983,2-230-350,2,230,350,FALSE,0.17379802344310682,56.03015873015869,14,-4.080459123321431,1982,TRUE,TRUE,1,2-230-350_S1,1984,flipped,1983,FALSE,continues,1,yr1,0.0338977380993419,0.10513148793878026,0.09420177819358298,2.263727086765761,2.4214464974325267,TRUE,8.54550852183792,0.00742077460174851,0.04315700283453883,0.04188101302817802,3.521122498704098,3.7664146960006897,TRUE,6.39774597193897,0.00527457063961409,0.00989070064280211,0.00707784678774931,1.257395411938337,1.3449681985681623,TRUE,4.9244962637743335,0.015531027780234834,0.04772021266983677,0.09420177819358298,2.510943130667126,3.7664146960006897,6.622583585850408,8.54550852183792,3,TRUE,0.01629195607377186,0.7784047106861824,-0.6310486919531049,1.505785792264352,1945-1989,0,0
1984,2-230-350,2,230,350,FALSE,0.17273429986613642,50.227777777777796,14,-4.088936979665661,1983,FALSE,FALSE,1,2-230-350_S1,1984,flipped,1983,TRUE,flipped,2,yr2,0.03433631964081652,0.11218988729837728,0.1016810716210718,2.367978364774875,2.4803567155113235,TRUE,8.678919089547744,0.00742798289125802,0.04653604308201456,0.04535040446345857,3.6699455843509736,3.7921961566615874,TRUE,6.496986144361839,0.00688897286401637,0.01320909499839649,0.0096162714834687,1.3019672195760983,1.311839441150264,TRUE,5.237664619336087,0.016217758465363635,0.05221591585599969,0.1016810716210718,2.528130771107725,3.7921961566615874,6.8045232844152235,8.678919089547744,3,TRUE,0.0014274943065293914,0.6379412733353429,-0.6310486919531049,1.5001184481319592,1945-1989,0,1
2003,2-230-640,2,230,640,FALSE,0.11223119125924456,110.48214187795428,17.666666666666668,-3.562407674921358,2002,TRUE,TRUE,1,2-230-640_S1,2003,flipped,2003,TRUE,flipped,1,yr1,0.01558212588107899,0.03678093798239221,0.0301796205529665,1.7177104817311166,2.688875475353897,TRUE,9.502618342092385,0.0155453152731063,0.0648506119719739,0.06112425042206737,2.856654045648462,2.3480577807725487,TRUE,8.930781404260465,0.01903305520759664,0.03363775165088752,0.02286838768461708,1.1389435639173455,0.34081769458134836,FALSE,8.27434405409719,0.01672016545392731,0.03805741955321698,0.06112425042206737,1.7925836502359314,2.688875475353897,8.90258126681668,9.502618342092385,3,TRUE,-0.8440422914134545,2.0965726810899423,-0.21429839136105117,1.8520969017190272,post-1989,0,1
2003,2-230-732,2,230,732,FALSE,0.20778848395950444,58.87424242424245,7,-3.402271197646378,NA,NA,TRUE,1,2-230-732_S1,2003,dissolved,2003,TRUE,dissolved,1,yr1,0.01558212588107899,0.03678093798239221,0.0301796205529665,1.7177104817311166,2.688875475353897,TRUE,9.502618342092385,0.07278254911685515,0.16985744366400737,0.13867070647028185,1.694966604079832,1.8676483489476103,TRUE,11.055342016954883,0.00745007670407324,0.0075352820775105,1.694472851768809e-4,0.02274387765128469,0.8212271264062863,TRUE,7.917234887742234,0.03193825056733579,0.056339924769475073,0.13867070647028185,1.7925836502359311,2.688875475353897,9.491731748929833,11.055342016954883,3,TRUE,0.4912742839412818,0.847253994292864,-1.4266629021742983,1.9591461943723585,post-1989,1,0
1983,2-235-350,2,235,350,FALSE,0.17379802344310682,56.03015873015869,14,-4.731035762504631,1982,TRUE,TRUE,1,2-235-350_S1,1984,flipped,1983,FALSE,continues,1,yr1,0.01878337323782751,0.1144224900763768,0.11133904808908889,3.613851149845081,4.373176414982128,TRUE,7.280070277149479,0.00742077460174851,0.04315700283453883,0.04188101302817802,3.521122498704098,3.7664146960006897,TRUE,6.39774597193897,0.00170735694289661,0.00178838119960321,1.583776348687857e-4,0.09272865114098312,0.6067617189814385,TRUE,3.121483478859551,0.009303834927490876,0.05112614625071189,0.11133904808908889,2.9154509433214186,4.373176414982128,5.599766575982667,7.280070277149479,3,TRUE,0.01629195607377186,0.7784047106861824,-0.6310486919531049,1.0708832002599467,1945-1989,0,0
1984,2-235-350,2,235,350,FALSE,0.17273429986613642,50.227777777777796,14,-4.730009556365275,1983,FALSE,FALSE,1,2-235-350_S1,1984,flipped,1983,TRUE,flipped,2,yr2,0.01872220229528859,0.12201343158457464,0.11914062607264424,3.748842051039509,4.403574445610165,TRUE,7.381993678915848,0.00742798289125802,0.04653604308201456,0.04535040446345857,3.6699455843509736,3.7921961566615874,TRUE,6.496986144361839,0.00168554481642794,0.00175336548975773,1.3301802382257406e-4,0.07889646668853512,0.6113782889485773,TRUE,3.139399623366404,0.009278576667658182,0.05487468285330846,0.11914062607264424,2.935716297073443,4.403574445610165,5.672793148881364,7.381993678915848,3,TRUE,0.0014274943065293914,0.6379412733353429,-0.6310486919531049,1.0715692066165496,1945-1989,0,1
2003,2-235-640,2,235,640,FALSE,0.1157600092982937,109.77406106987344,17.333333333333332,-4.113617392575972,2002,TRUE,TRUE,1,2-235-640_S1,2003,flipped,2003,TRUE,flipped,1,yr1,0.00729532706582535,0.03698365833987208,0.03554459580830024,3.2464842667501523,4.342504628317742,TRUE,7.979340984301241,0.0155453152731063,0.0648506119719739,0.06112425042206737,2.856654045648462,2.3480577807725487,TRUE,8.930781404260465,0.00488250356694444,0.00593325653422522,0.00191542232400458,0.3898302211016901,1.994446847545193,TRUE,6.149438060586587,0.00924104863529203,0.0328614228514574,0.06112425042206737,2.895003085545161,4.342504628317742,7.686520149716098,8.930781404260465,3,TRUE,-0.7947306262772958,2.0794315341984437,-0.2521847823239654,1.483619891467045,post-1989,0,1
1943,2-255-325,2,255,325,FALSE,0.13350313763252594,31.823703713460304,6.333333333333333,-2.251875406746749,1942,TRUE,TRUE,1,2-255-325_S1,1943,dissolved,1943,TRUE,dissolved,1,yr1,2.368259746435278e-5,3.680398903485528e-5,2.1564732710563903e-5,0.8817314855373839,0.8110343858371452,TRUE,-1.3862943611198906,NA,NA,NA,NA,2.757451609114754,NA,NA,NA,NA,NA,NA,1.9464172232776085,NA,NA,2.368259746435278e-5,2.1564732710563903e-5,2.1564732710563903e-5,1.8383010727431692,2.757451609114754,-1.3862943611198906,-1.3862943611198906,1,TRUE,-0.5467883427127663,0.1924173538359301,-1.5024356841001263,2.728171826650435,pre-1945,1,0
1944,2-255-355,2,255,355,FALSE,0.1828295442806174,53.94588598535966,3,-2.9082610284610144,1941,TRUE,TRUE,1,2-255-355_S1,1944,dissolved,1944,TRUE,dissolved,1,yr1,1.770282843373434e-4,3.237717162638766e-4,2.269781673490549e-4,1.207458339407274,0.9455467558782612,TRUE,0.5738004792654057,0,0,0,NA,4.63526520568708,FALSE,NA,0,0,0,NA,3.6897184498088182,FALSE,NA,5.90094281124478e-5,7.565938911635164e-5,2.269781673490549e-4,3.0901768037913864,4.63526520568708,0.5738004792654057,0.5738004792654057,3,TRUE,0.14249833063922418,0.727948851873429,-1.8812995937292658,2.2893860002851394,pre-1945,1,0
1941,2-255-360,2,255,360,FALSE,0.13675110310541091,13.026773615020884,11,-2.7481810439260834,NA,NA,TRUE,1,2-255-360_S1,1941,dissolved,1941,TRUE,dissolved,1,yr1,0.00142502206883968,0.00498627243595742,0.0045790167308667204,2.5050026465738164,0.18901030859904333,TRUE,1.247032293786383,0,0,0,NA,3.829845550258103,FALSE,NA,0,0,0,NA,3.640835241659059,FALSE,NA,4.7500735627989334e-4,0.0015263389102889067,0.0045790167308667204,2.553230366838735,3.829845550258103,1.247032293786383,1.247032293786383,3,TRUE,-0.5014013083005682,-0.26261678386350323,-0.9720262106193306,2.3963975282269874,pre-1945,1,0
1944,2-255-360,2,255,360,FALSE,0.1798710222046079,58.141157088525496,3.3333333333333335,-2.6159306539303975,1941,FALSE,TRUE,2,2-255-360_S2,1944,dissolved,1944,TRUE,dissolved,1,yr1,1.770282843373434e-4,3.237717162638766e-4,2.269781673490549e-4,1.207458339407274,0.9455467558782612,TRUE,0.5738004792654057,NA,NA,NA,NA,3.7582740820952294,NA,NA,NA,NA,NA,NA,2.812727326216968,NA,NA,1.770282843373434e-4,2.269781673490549e-4,2.269781673490549e-4,2.505516054730153,3.7582740820952294,0.5738004792654057,0.5738004792654057,1,TRUE,0.10115597512649167,0.829507540385172,-1.843413202766352,2.48480530978356,pre-1945,1,0
1918,2-255-365,2,255,365,FALSE,0.17626326940111195,48.16691086691086,3.6666666666666665,-2.088374913092526,NA,NA,TRUE,1,2-255-365_S1,1918,dissolved,1918,TRUE,dissolved,1,yr1,NA,NA,NA,NA,0.5365266116503702,NA,NA,NA,NA,NA,NA,2.06495109186591,NA,NA,NA,NA,NA,NA,1.5284244802155402,NA,NA,NA,NA,NA,1.3766340612439403,2.06495109186591,NA,NA,0,FALSE,0.05074127644512596,0.5880520205271151,-1.8055268118034378,2.837469923448832,pre-1945,1,0
1997,2-255-365,2,255,365,FALSE,0.12575358955994553,300.75029164735014,7.666666666666667,-2.7963697724822048,1918,FALSE,TRUE,2,2-255-365_S2,1997,dissolved,1997,TRUE,dissolved,1,yr1,0.06358559728893387,0.08225641188613989,0.03310366999184219,0.5149087113801337,1.56959176766165,TRUE,11.26416989572956,0.01838291939814339,0.06244664087247557,0.0570351131925682,2.445781012297588,0.9153926182064568,TRUE,9.057768698195805,0.0458099338721081,0.12029380372918956,0.10284859893633704,1.9308723009174544,0.6541991494551933,FALSE,9.713393366973632,0.042592816853061786,0.06432912737358247,0.10284859893633704,1.0463945117744333,1.56959176766165,10.011777320299666,11.26416989572956,3,TRUE,-0.6550804437173905,6.702564351462313,-1.35089012024847,2.3641839477013082,post-1989,1,0
2000,2-255-365,2,255,365,FALSE,0.10595952038862695,147.5476876236938,11,-2.851121211231502,1999,TRUE,TRUE,3,2-255-365_S3,2000,dissolved,2000,TRUE,dissolved,1,yr1,0.07041924468527737,0.09747822812365824,0.04660666308295728,0.6503249279167003,1.6943443314478626,TRUE,11.535390623014882,0.02008124894569676,0.07696629988240819,0.07172690861850234,2.6871623416118298,1.0220453296970464,TRUE,9.262291819733282,0.04555013565856297,0.12611980755443727,0.10966866559073,2.0368374136951295,0.6722990017508161,FALSE,9.7561564663304,0.04535020976317903,0.07600074576406321,0.10966866559073,1.1295628876319084,1.6943443314478626,10.184612969692855,11.535390623014882,3,TRUE,-0.9316825523716052,2.9938515749541996,-0.9720262106193306,2.3275832750150967,post-1989,1,0
2011,2-255-365,2,255,365,FALSE,0.10434018582442489,104.04751058170609,12.333333333333334,-3.0479352125760193,2000,FALSE,TRUE,4,2-255-365_S4,2011,dissolved,2011,TRUE,dissolved,1,yr1,0.04586291972628933,0.05468977030267279,0.0162290601153919,0.3520394717640895,2.033161641494302,TRUE,11.87794968648284,0.02708144265580171,0.05892132800483522,0.04647414527570033,1.5547088199709556,1.27886360463806,TRUE,10.749806791372285,0.0568190736945353,0.1036693749347191,0.07252799747837801,1.2026693482068664,0.7542980368562415,FALSE,11.3148104088559,0.04325447869220878,0.04507706762315675,0.07252799747837801,1.3554410943295345,2.033161641494302,11.314188962237008,11.87794968648284,3,TRUE,-0.9543111160690568,1.9408037928742454,-0.8204806467676746,2.1960155024080854,post-1989,1,0
1917,2-255-380,2,255,380,FALSE,0.2623980668655809,23.96031746031746,1.6666666666666667,-2.9049145836284875,NA,NA,TRUE,1,2-255-380_S1,1917,dissolved,1917,TRUE,dissolved,1,yr1,NA,NA,NA,NA,0.43362101970211864,NA,NA,0,0,0,NA,4.04970802552038,FALSE,NA,NA,NA,NA,NA,3.6160870058182617,NA,NA,0,0,0,2.6998053503469204,4.04970802552038,NA,NA,1,FALSE,1.2543880052187188,0.002061313548612195,-2.0328451575809217,2.2916230580643626,pre-1945,1,0
2003,2-255-640,2,255,640,FALSE,0.1129847792316615,108.8440435456568,17.666666666666668,-3.2724116012626108,2002,TRUE,TRUE,1,2-255-640_S1,2003,flipped,2003,TRUE,flipped,1,yr1,0.06871094179649909,0.08459462418589903,0.02878500781846967,0.415924529818351,1.818887254377656,TRUE,11.637295293333407,0.0155453152731063,0.0648506119719739,0.06112425042206737,2.856654045648462,2.3480577807725487,TRUE,8.930781404260465,0.04434254733845712,0.15025132778927466,0.13716484440577362,2.440729515830111,0.5291705263948923,TRUE,9.771004467388124,0.04286626813602083,0.07569136754877022,0.13716484440577362,1.5653718538483656,2.3480577807725487,10.113027054994,11.637295293333407,3,TRUE,-0.8335116612321165,2.056917766260752,-0.21429839136105117,2.045955759398936,post-1989,0,1
1983,2-260-350,2,260,350,FALSE,0.17379802344310682,56.03015873015869,14,-3.7944917493343735,1982,TRUE,TRUE,1,2-260-350_S1,1984,flipped,1983,FALSE,continues,1,yr1,NA,NA,NA,NA,1.5635443754713552,NA,NA,0.00742077460174851,0.04315700283453883,0.04188101302817802,3.521122498704098,3.7664146960006897,TRUE,6.39774597193897,NA,NA,NA,NA,2.202870320529334,NA,NA,0.00742077460174851,0.04188101302817802,0.04188101302817802,2.510943130667126,3.7664146960006897,6.39774597193897,6.39774597193897,1,TRUE,0.01629195607377186,0.7784047106861824,-0.6310486919531049,1.6969515130805934,1945-1989,0,0
1984,2-260-350,2,260,350,FALSE,0.16506302223131109,53.00119047619052,14,-3.8017469306039837,1983,FALSE,FALSE,1,2-260-350_S1,1984,flipped,1983,TRUE,flipped,2,yr2,NA,NA,NA,NA,1.6187865683262928,NA,NA,0.00742798289125802,0.04653604308201456,0.04535040446345857,3.6699455843509736,3.7921961566615874,TRUE,6.496986144361839,NA,NA,NA,NA,2.173409588335294,NA,NA,0.00742798289125802,0.04535040446345857,0.04535040446345857,2.5281307711077248,3.7921961566615874,6.496986144361839,6.496986144361839,1,TRUE,-0.10577085644689761,0.7050797607956792,-0.6310486919531049,1.6921015124049208,1945-1989,0,1
1974,2-260-395,2,260,395,FALSE,0.17860602747746726,22.488888888888894,13,-5.4451493490881395,1973,TRUE,TRUE,1,2-260-395_S1,1974,flipped,1974,TRUE,flipped,1,yr1,NA,NA,NA,NA,1.429504042393862,NA,NA,0.00909340697527267,0.14252723388477903,0.14194706370842672,5.503966907402739,9.2680776748181,TRUE,4.796525812411917,NA,NA,NA,NA,7.838573632424238,NA,NA,0.00909340697527267,0.14194706370842672,0.14194706370842672,6.178718449878733,9.2680776748181,4.796525812411917,4.796525812411917,1,TRUE,0.0834789524822257,-0.03355887696547042,-0.7447078648418468,0.59350692960158,1945-1989,0,1
1956,2-260-713,2,260,713,FALSE,0.19924432710395237,30.77619047619048,6,-3.234500369114664,NA,NA,TRUE,1,2-260-713_S1,1956,dissolved,1956,TRUE,dissolved,1,yr1,0.0705011950602061,0.10759219088937091,0.06139535760778136,0.8454368176664405,1.9362535700969408,TRUE,7.305188215393037,0,0,0,NA,3.7331005543263505,FALSE,NA,0,0,0,NA,1.7968469842294097,FALSE,NA,0.023500398353402036,0.020465119202593786,0.06139535760778136,2.488733702884234,3.7331005543263505,7.305188215393037,7.305188215393037,3,TRUE,0.37187832839200474,0.16705926184146178,-1.54032207506304,2.071298958238543,1945-1989,1,0
1962,2-290-365,2,290,365,FALSE,0.11185819701118797,108.59355057685423,14.666666666666666,-2.5141336757527677,1961,TRUE,TRUE,1,2-290-365_S1,1964,dissolved,1962,FALSE,continues,1,yr1,NA,NA,NA,NA,2.6849045258420094,NA,4.976733742420574,0.00896535308104564,0.08278867102396514,0.08181779475703549,4.445847475955241,0.17428756109087473,TRUE,3.6375861597263857,NA,NA,NA,NA,2.5106169647511347,NA,NA,0.00896535308104564,0.08181779475703549,0.08181779475703549,1.7899363505613397,2.6849045258420094,4.30715995107348,4.976733742420574,1,TRUE,-0.8492545090042589,2.050853858406548,-0.555275910027277,2.5528553549300477,1945-1989,0,0
1963,2-290-365,2,290,365,FALSE,0.11744852491251812,87.67858092200196,14,-2.5296384908852962,1962,FALSE,FALSE,1,2-290-365_S1,1964,dissolved,1962,FALSE,continues,2,yr2,NA,NA,NA,NA,2.683703280879664,NA,5.043425116919247,0.00188276273178458,0.00320980462297316,0.0021054397408161,1.0669396677231662,0.19407709343527757,TRUE,3.828641396489095,NA,NA,NA,NA,2.4896261874443866,NA,NA,0.00188276273178458,0.0021054397408161,0.0021054397408161,1.7891355205864428,2.683703280879664,4.436033256704171,5.043425116919247,1,TRUE,-0.771135327334581,1.5445464384148309,-0.6310486919531049,2.5424905740824726,1945-1989,0,0
1964,2-290-365,2,290,365,FALSE,0.11573341084915513,121.94814814814816,13.666666666666666,-2.554639776658087,1963,FALSE,FALSE,1,2-290-365_S1,1964,dissolved,1962,TRUE,dissolved,3,yr3,0.0141393211309934,0.04725580447433018,0.04302520456667323,2.413231687268866,2.6878390999957595,TRUE,5.2832037287379885,0.00630689120200323,0.01095994170944463,0.00733064534196227,1.1052081716958104,0.1921747328914805,TRUE,5.1298987149230735,0,0,0,NA,2.495664367104279,TRUE,NA,0.0068154041109988765,0.016785283302878498,0.04302520456667323,1.7918927333305064,2.6878390999957595,5.206551221830531,5.2832037287379885,3,TRUE,-0.7951023127180669,2.3741405737559442,-0.668935082916019,2.5257775178010773,1945-1989,1,0
1999,2-290-365,2,290,365,FALSE,0.08634677552787473,224.7648148605692,16.666666666666668,-3.245948080148514,1964,FALSE,TRUE,2,2-290-365_S2,2000,dissolved,1999,FALSE,continues,1,yr1,0.00705242076212527,0.03434888681021487,0.03290090280768048,3.1663973649424597,2.8755750657648393,TRUE,7.831396172117301,0.02006035687083145,0.08253326555411197,0.07765743863652473,2.8289117167217617,1.020745770771475,TRUE,9.04551364037402,0.0377624233882349,0.04470374782399796,0.01280484248463844,0.337485648220698,1.854829294993364,TRUE,8.094883903287966,0.02162506700706387,0.04112106130961455,0.07765743863652473,1.917050043843226,2.8755750657648393,8.323931238593095,9.04551364037402,3,TRUE,-1.2057508370698242,4.863115796497278,-0.32795756424979305,2.0636463022695404,post-1989,0,0
2000,2-290-365,2,290,365,FALSE,0.0908467010010021,190.58442985749483,12.333333333333334,-3.2357074229006444,1999,FALSE,FALSE,2,2-290-365_S2,2000,dissolved,1999,TRUE,dissolved,2,yr2,0.00809339917766144,0.04042427392010432,0.03880388339983343,3.2167632620526456,2.848102966455289,TRUE,8.088753681248194,0.02008124894569676,0.07696629988240819,0.07172690861850234,2.6871623416118298,1.0220453296970464,TRUE,9.262291819733282,0.05079969562147112,0.0662006858448609,0.02721907950196464,0.5296009204408161,1.8260576367582424,TRUE,8.582014060189962,0.02632478124827644,0.04591662384010013,0.07172690861850234,1.8987353109701925,2.848102966455289,8.644353187057146,9.262291819733282,3,TRUE,-1.1428689271461492,4.035680575178884,-0.8204806467676746,2.0704920574237966,post-1989,1,0
2011,2-290-365,2,290,365,FALSE,0.0867379523449277,150.21442161376856,13.666666666666666,-3.444733715572999,2000,FALSE,TRUE,3,2-290-365_S3,2011,dissolved,2011,TRUE,dissolved,1,yr1,0.00572704909432216,0.01786382725206672,0.01602776542354777,2.2751548770249785,3.2235571504852407,TRUE,8.835935448179972,0.02708144265580171,0.05892132800483522,0.04647414527570033,1.5547088199709556,1.27886360463806,TRUE,10.749806791372285,0.04798366470596441,0.06879173885086344,0.03532213745576052,0.720446057054023,1.9446935458471803,TRUE,10.184241266747426,0.026930718818696093,0.03260801605166954,0.04647414527570033,2.1490381003234935,3.2235571504852407,9.923327835433227,10.749806791372285,3,TRUE,-1.200284536456392,3.0584075952879766,-0.668935082916019,1.9307605161953705,post-1989,1,0
2003,2-290-640,2,290,640,FALSE,0.09326466272984009,184.3781354107109,18.333333333333332,-3.6931836895871486,2002,TRUE,TRUE,1,2-290-640_S1,2003,flipped,2003,TRUE,flipped,1,yr1,0.00645568051522335,0.02637312340238968,0.02479288543516968,2.8147699907820507,3.08120351935127,TRUE,8.072924550323043,0.0155453152731063,0.0648506119719739,0.06112425042206737,2.856654045648462,2.3480577807725487,TRUE,8.930781404260465,0.01082139038222222,0.01105040184897474,4.53276838962886e-4,0.04188405486641126,0.7331457385787212,FALSE,7.161161850537597,0.010940795390183956,0.028790137565399977,0.06112425042206737,2.0541356795675134,3.08120351935127,8.054955935040368,8.930781404260465,3,TRUE,-1.1090803560821012,3.8854392417743644,-0.13852560943522352,1.7646747221867818,post-1989,0,1
1962,2-290-710,2,290,710,FALSE,0.13027699998671974,61.820779742024534,12.333333333333334,-2.691391633245125,NA,NA,TRUE,1,2-290-710_S1,1964,dissolved,1962,FALSE,continues,1,yr1,NA,NA,NA,NA,2.6849045258420094,NA,4.976733742420574,0,0,0,NA,0.7060614335679467,FALSE,NA,NA,NA,NA,NA,1.978843092274063,NA,NA,0,0,0,1.7899363505613397,2.6849045258420094,4.976733742420574,4.976733742420574,1,FALSE,-0.5918703553052936,0.918583464614589,-0.8204806467676746,2.4343605604295573,1945-1989,0,0
